"title_vec"	"p_value"	"TransmissionRate"	"adj_p_value"	"p_value_sq"	"adj_p_value_sq"	"TotalKernelFull"	"TotalKernelEnds"
"Z102x19-2_inference.xml"	0.0371476617591334	0.431654676258993	0.297181294073067	0.109425865829938	0.45826679223911	278	248
"Y2x232-3_inference.xml"	0.0410398869615413	0.463636363636364	0.321023115788056	0.0929277395374484	0.45826679223911	330	309
"X401x490-1m1_inference.xml"	0.0447356983310057	0.454379562043796	0.340799031695608	0.039603870096222	0.366856901943951	548	510
"Z102x11-1_inference.xml"	0.0482390632152022	0.36328125	0.340799031695608	0.0380194970300478	0.365258196515825	256	240
"Z2x80-8.xml"	0.0510386335706957	0.25085910652921	0.340799031695608	0.144731325403261	0.514600268100483	291	269
"Z2x296A-2.xml"	0.0529009015155612	0.309859154929577	0.340799031695608	0.0998141434305318	0.45826679223911	213	204
"Z2x296A-6_inference.xml"	0.0536176367005359	0.473118279569892	0.340799031695608	0.137222666968239	0.502124308715131	279	257
"B2x711-16_inference.xml"	0.0542304002927722	0.322368421052632	0.340799031695608	0.0478494986410394	0.368976418353624	304	273
"X401x3-6m4_inference.xml"	0.0543283533259997	0.426190476190476	0.340799031695608	0.0812123724682086	0.45826679223911	420	381
"Y2x87-4_inference.xml"	0.0544568253885069	0.282051282051282	0.340799031695608	0.139345580432011	0.502124308715131	273	247
"Y2x274-1m3.xml"	0.0555165011221576	0.48	0.340799031695608	0.132854630553498	0.492261367945594	25	24
"Y2x19-6_inference.xml"	0.0559973409469744	0.351449275362319	0.340799031695608	0.168161164483298	0.544440981394506	276	255
"A102x40-2.xml"	0.0560985500534307	0.418831168831169	0.340799031695608	0.157690252088881	0.532094255874156	308	284
"X401x491-5m1_inference.xml"	0.0562695845985593	0.340236686390533	0.340799031695608	0.173537734215541	0.54674680548273	338	306
"A102x29-2.xml"	0.058803605952492	0.487364620938628	0.340799031695608	0.172600769702264	0.54674680548273	277	247
"A102x237A-3.xml"	0.0597286446033414	0.340540540540541	0.340799031695608	0.177004158523179	0.54674680548273	185	173
"Z2x232A-2.xml"	0.0615682340544162	0.367647058823529	0.340799031695608	0.0318721764739046	0.350593941212951	408	379
"Y1x289B-6.xml"	0.0619418298268298	0.208672086720867	0.340799031695608	0.0972951973285705	0.45826679223911	369	341
"B2x711-8_inference.xml"	0.062711533472565	0.336336336336336	0.340799031695608	0.096148529024007	0.45826679223911	333	292
"Z1x284-5_m1_inference.xml"	0.0628130508904655	0.483271375464684	0.340799031695608	0.18628892780521	0.550688802385046	269	251
"X400x575-2m1_inference.xml"	0.0628407463815057	0.392561983471074	0.340799031695608	0.0860444913467418	0.45826679223911	242	222
